Lotacao
UNIDADE SANTANA
UNIDADE IPIRANGA
UNIDADE ITAQUERA
UNIDADE SÃO JOSÉ DOS CAMPOS
UNIDADE LIMEIRA
UNIDADE SOROCABA
UNIDADE CARAPICUÍBA
UNIDADE ARARAQUARA
UNIDADE ITAPEVI
UNIDADE INFÂNCIA E JUVENTUDE
UNIDADE OSASCO
UNIDADE MOGI DAS CRUZES
UNIDADE SÃO BERNARDO DO CAMPO
UNIDADE SANTANA
UNIDADE BARRETOS
UNIDADE ARARAQUARA
UNIDADE RIO CLARO
UNIDADE SUZANO
UNIDADE ITAPETININGA
UNIDADE PENHA
UNIDADE SANTO ANDRÉ
UNIDADE JECRIM/DIPO
UNIDADE BAURU
UNIDADE GUARUJÁ
UNIDADE FRANCA
UNIDADE ITAQUERA
UNIDADE OSASCO
UNIDADE VILA PRUDENTE
UNIDADE VARAS SINGULARES
UNIDADE SANTO AMARO
UNIDADE SÃO SEBASTIÃO
UNIDADE ITAQUAQUECETUBA
UNIDADE FAMÍLIA CENTRAL
UNIDADE SÃO BERNARDO DO CAMPO
UNIDADE SÃO VICENTE
UNIDADE TUPÃ
UNIDADE MAUÁ
UNIDADE VARAS SINGULARES
UNIDADE GUARULHOS
UNIDADE VILA PRUDENTE
UNIDADE CAMPINAS
UNIDADE SOROCABA
UNIDADE NOSSA SENHORA DO Ó
UNIDADE ITAQUAQUECETUBA
UNIDADE SANTOS
UNIDADE SANTO AMARO
UNIDADE ITANHAÉM
UNIDADE ITAQUAQUECETUBA
UNIDADE SÃO MIGUEL PAULISTA
UNIDADE BAURU
UNIDADE CARAPICUÍBA
UNIDADE FAMÍLIA CENTRAL
UNIDADE PENHA
UNIDADE ARAÇATUBA
UNIDADE NOSSA SENHORA DO Ó
UNIDADE MAUÁ
UNIDADE LIMEIRA
UNIDADE FAZENDA PÚBLICA
UNIDADE TATUAPÉ
UNIDADE VARAS SINGULARES
UNIDADE ITAPECERICA DA SERRA
UNIDADE TUPÃ
UNIDADE RIBEIRÃO PRETO
UNIDADE REGISTRO
UNIDADE OSASCO
UNIDADE AVARÉ
UNIDADE VARAS SINGULARES
UNIDADE FRANCA
UNIDADE CARAGUATATUBA
UNIDADE VARAS SINGULARES
UNIDADE SANTO AMARO
UNIDADE SÃO JOSÉ DOS CAMPOS
UNIDADE JECRIM/DIPO
UNIDADE JABAQUARA
UNIDADE LAPA
UNIDADE SANTO AMARO
UNIDADE PRAIA GRANDE
UNIDADE CÍVEL
UNIDADE EXECUÇÃO CRIMINAL
UNIDADE SANTANA
UNIDADE MAUÁ
UNIDADE LIMEIRA
UNIDADE SANTO AMARO
UNIDADE TAUBATÉ
UNIDADE PINHEIROS
UNIDADE SÃO JOSÉ DO RIO PRETO
UNIDADE VARAS SINGULARES
UNIDADE ARARAQUARA
UNIDADE CAMPINAS
UNIDADE SANTO AMARO
UNIDADE GUARULHOS
UNIDADE EXECUÇÃO CRIMINAL
UNIDADE PENHA
UNIDADE PIRACICABA
UNIDADE SANTO AMARO
UNIDADE SOROCABA
UNIDADE BAURU
UNIDADE SÃO JOSÉ DOS CAMPOS
UNIDADE CAMPINAS
UNIDADE GUARULHOS
UNIDADE MOGI DAS CRUZES
UNIDADE AVARÉ
UNIDADE VILA MIMOSA
UNIDADE JAÚ
UNIDADE JUNDIAÍ
UNIDADE PRESIDENTE PRUDENTE
UNIDADE MAUÁ
UNIDADE SANTO AMARO
UNIDADE ITAPEVI
UNIDADE SANTO AMARO
UNIDADE RIBEIRÃO PRETO
UNIDADE VARAS SINGULARES
